Datetime,Open,High,Low,Close,Volume
2012-04-04 13:25:00,160260.0,160270.0,159830.0,159865.0,13792.0
2012-04-04 13:30:00,159870.0,160040.0,159600.0,159785.0,22723.0
2012-04-04 13:35:00,159780.0,159995.0,159705.0,159710.0,8902.0
2012-04-04 13:40:00,159710.0,160040.0,159700.0,159865.0,9933.0
2012-04-04 13:45:00,159870.0,160115.0,159870.0,160000.0,9059.0
2012-04-04 13:50:00,159990.0,159990.0,159695.0,159695.0,13915.0
2012-04-04 13:55:00,159705.0,159795.0,159570.0,159570.0,8950.0
2012-04-04 14:00:00,159570.0,159600.0,159300.0,159510.0,13274.0
2012-04-04 14:05:00,159500.0,159510.0,159170.0,159245.0,19800.0
2012-04-04 14:10:00,159235.0,159310.0,159150.0,159255.0,12422.0
2012-04-04 14:15:00,159255.0,159265.0,158975.0,159050.0,19840.0
2012-04-04 14:20:00,159045.0,159250.0,158950.0,159130.0,12388.0
2012-04-04 14:25:00,159130.0,159370.0,158920.0,159300.0,22029.0
2012-04-04 14:30:00,159300.0,159390.0,159130.0,159295.0,8263.0
2012-04-04 14:35:00,159300.0,159320.0,159140.0,159185.0,7295.0
2012-04-04 14:40:00,159185.0,159290.0,159140.0,159270.0,8390.0
2012-04-04 14:45:00,159275.0,159495.0,159270.0,159395.0,12831.0
2012-04-04 14:50:00,159395.0,159435.0,159150.0,159175.0,9322.0
2012-04-04 14:55:00,159185.0,159250.0,158760.0,158820.0,25795.0
2012-04-04 15:00:00,158825.0,158825.0,157865.0,158020.0,54956.0
2012-04-04 15:05:00,158020.0,158180.0,157805.0,158110.0,29085.0
2012-04-04 15:10:00,158075.0,158150.0,157430.0,157585.0,40247.0
2012-04-04 15:15:00,157600.0,157690.0,157210.0,157565.0,32658.0
2012-04-04 15:20:00,157555.0,157815.0,157520.0,157700.0,13216.0
2012-04-04 15:25:00,157700.0,157905.0,157605.0,157685.0,13206.0
2012-04-04 15:30:00,157675.0,157900.0,157575.0,157840.0,8226.0
2012-04-04 15:35:00,157850.0,157995.0,157730.0,157875.0,12431.0
2012-04-04 15:40:00,157865.0,157995.0,157850.0,157925.0,7790.0
2012-04-04 15:45:00,157955.0,158100.0,157785.0,157830.0,14018.0
2012-04-04 15:50:00,157815.0,158200.0,157775.0,158035.0,15178.0
2012-04-04 15:55:00,158030.0,158030.0,157525.0,157665.0,20771.0
2012-04-04 16:00:00,157660.0,157815.0,157560.0,157655.0,16771.0
2012-04-04 16:05:00,157655.0,157950.0,157580.0,157925.0,13276.0
2012-04-04 16:10:00,157935.0,158045.0,157800.0,158000.0,11967.0
2012-04-04 16:15:00,158000.0,158185.0,157750.0,158025.0,22350.0
2012-04-04 16:20:00,158020.0,158105.0,157810.0,157960.0,11661.0
2012-04-04 16:25:00,157970.0,158100.0,157800.0,157960.0,10365.0
2012-04-04 16:30:00,157955.0,158035.0,157675.0,157990.0,14966.0
2012-04-04 16:35:00,157975.0,158090.0,157505.0,157775.0,21419.0
2012-04-04 16:40:00,157770.0,157785.0,157355.0,157625.0,23414.0
2012-04-04 16:45:00,157620.0,157795.0,157525.0,157575.0,13244.0
2012-04-04 16:50:00,157585.0,157680.0,157415.0,157595.0,9269.0
2012-04-04 16:55:00,157600.0,157730.0,157400.0,157575.0,14233.0
2012-04-04 17:00:00,157580.0,157650.0,157505.0,157575.0,7583.0
2012-04-04 17:05:00,157565.0,157690.0,157540.0,157680.0,8784.0
2012-04-04 17:10:00,157680.0,157940.0,157585.0,157590.0,16619.0
2012-04-04 17:15:00,157590.0,157670.0,157510.0,157615.0,12716.0
2012-04-04 17:20:00,157615.0,157740.0,157535.0,157720.0,10573.0
2012-04-04 17:25:00,157705.0,157720.0,157530.0,157595.0,7987.0
2012-04-04 17:30:00,157595.0,157795.0,157385.0,157690.0,17424.0
2012-04-04 17:35:00,157710.0,158455.0,157660.0,158355.0,25966.0
2012-04-04 17:40:00,158355.0,158750.0,158120.0,158605.0,19111.0
2012-04-04 17:45:00,158645.0,158675.0,158195.0,158260.0,11254.0
2012-04-04 17:50:00,158240.0,158525.0,158130.0,158475.0,10963.0
2012-04-04 17:55:00,158475.0,158600.0,158325.0,158490.0,8108.0
2012-04-04 18:00:00,158480.0,158530.0,157910.0,158270.0,30356.0
2012-04-04 18:05:00,158270.0,158370.0,158100.0,158230.0,12008.0
2012-04-04 18:10:00,158225.0,158290.0,158130.0,158215.0,13246.0
2012-04-04 18:15:00,158215.0,158250.0,157950.0,158115.0,18798.0
2012-04-04 18:20:00,158115.0,158350.0,158040.0,158125.0,10183.0
2012-04-04 18:25:00,158145.0,158170.0,157565.0,157675.0,24052.0
2012-04-04 18:30:00,157660.0,157675.0,157075.0,157300.0,27713.0
2012-04-04 18:35:00,157300.0,157800.0,157225.0,157655.0,20116.0
2012-04-04 18:40:00,157665.0,157850.0,157485.0,157825.0,15630.0
2012-04-04 19:00:00,157650.0,157650.0,157100.0,157320.0,9963.0
2012-04-04 19:05:00,157335.0,157890.0,157265.0,157855.0,8482.0
2012-04-04 19:10:00,157855.0,157895.0,157670.0,157750.0,3742.0
2012-04-04 19:15:00,157760.0,157895.0,157700.0,157820.0,2696.0
2012-04-04 19:20:00,157810.0,157985.0,157665.0,157915.0,4189.0
2012-04-04 19:25:00,157920.0,157965.0,157720.0,157765.0,2559.0
2012-04-04 19:30:00,157755.0,158095.0,157735.0,158015.0,4385.0
2012-04-04 19:35:00,158015.0,158500.0,157975.0,158480.0,9454.0
2012-04-04 19:40:00,158475.0,158500.0,158300.0,158415.0,4067.0
2012-04-04 19:45:00,158405.0,158425.0,158055.0,158190.0,4038.0
2012-04-04 19:50:00,158200.0,158265.0,158105.0,158230.0,2456.0
2012-04-04 19:55:00,158215.0,158265.0,158045.0,158125.0,2842.0
2012-04-04 20:00:00,158115.0,158190.0,157860.0,157860.0,5117.0
2012-04-04 20:05:00,157860.0,158100.0,157825.0,158000.0,3091.0
2012-04-04 20:10:00,158020.0,158100.0,158000.0,158020.0,1436.0
2012-04-04 20:15:00,158025.0,158220.0,157965.0,158175.0,2864.0
2012-04-04 20:20:00,158165.0,158230.0,158150.0,158180.0,1790.0
2012-04-04 20:25:00,158180.0,158195.0,158060.0,158125.0,1968.0
2012-04-04 20:30:00,158090.0,158140.0,157890.0,157995.0,2247.0
2012-04-04 20:35:00,157995.0,158165.0,157965.0,158155.0,2366.0
2012-04-04 20:40:00,158155.0,158295.0,158135.0,158185.0,4039.0
2012-04-04 20:45:00,158185.0,158240.0,157990.0,158040.0,1755.0
2012-04-04 20:50:00,158045.0,158170.0,158045.0,158145.0,977.0
2012-04-04 20:55:00,158115.0,158175.0,158060.0,158125.0,781.0
2012-04-04 21:00:00,158125.0,158225.0,158015.0,158025.0,2082.0
2012-04-04 21:05:00,158025.0,158100.0,157900.0,157935.0,2212.0
2012-04-04 21:10:00,157935.0,158050.0,157850.0,157940.0,3201.0
2012-04-04 21:15:00,157950.0,158120.0,157900.0,158075.0,2418.0
2012-04-04 21:20:00,158085.0,158115.0,157945.0,157985.0,1879.0
2012-04-04 21:25:00,157985.0,157995.0,157700.0,157735.0,4208.0
2012-04-04 21:30:00,157725.0,157925.0,157690.0,157890.0,3299.0
2012-04-04 21:35:00,157890.0,157905.0,157800.0,157845.0,1371.0
2012-04-04 21:40:00,157845.0,158080.0,157830.0,158040.0,2281.0
2012-04-04 21:45:00,158025.0,158200.0,158025.0,158170.0,3158.0
2012-04-04 21:50:00,158170.0,158220.0,158065.0,158100.0,1829.0
2012-04-04 21:55:00,158100.0,158430.0,158070.0,158285.0,4365.0
2012-04-04 22:00:00,158295.0,158455.0,158165.0,158195.0,2816.0
2012-04-04 22:05:00,158195.0,158255.0,158125.0,158140.0,1775.0
2012-04-04 22:10:00,158145.0,158300.0,158135.0,158300.0,1058.0
2012-04-04 22:15:00,158300.0,158325.0,158100.0,158120.0,1563.0
2012-04-04 22:20:00,158120.0,158190.0,157965.0,158040.0,2639.0
2012-04-04 22:25:00,158040.0,158150.0,157975.0,158075.0,2235.0
2012-04-04 22:30:00,158080.0,158200.0,158025.0,158195.0,1895.0
2012-04-04 22:35:00,158195.0,158310.0,158100.0,158285.0,2380.0
2012-04-04 22:40:00,158305.0,158385.0,158190.0,158290.0,2751.0
2012-04-04 22:45:00,158305.0,158330.0,158205.0,158255.0,2077.0
2012-04-04 22:50:00,158250.0,158305.0,158100.0,158125.0,2393.0
2012-04-04 22:55:00,158125.0,158245.0,158125.0,158195.0,2118.0
2012-04-04 23:00:00,158190.0,158335.0,158180.0,158290.0,2230.0
2012-04-04 23:05:00,158280.0,158435.0,158215.0,158355.0,3597.0
2012-04-04 23:10:00,158350.0,158805.0,158325.0,158800.0,13556.0
2012-04-04 23:15:00,158800.0,158900.0,158680.0,158705.0,6098.0
2012-04-04 23:20:00,158705.0,158790.0,158640.0,158685.0,2169.0
2012-04-04 23:25:00,158690.0,158735.0,158610.0,158700.0,1834.0
2012-04-04 23:30:00,158700.0,158860.0,158680.0,158860.0,3408.0
2012-04-04 23:35:00,158860.0,159000.0,158805.0,158995.0,8226.0
2012-04-04 23:40:00,159000.0,159130.0,158950.0,159100.0,7710.0
2012-04-04 23:45:00,159095.0,159220.0,159095.0,159200.0,9011.0
2012-04-05 10:00:00,159450.0,159460.0,159100.0,159350.0,14851.0
2012-04-05 10:05:00,159355.0,159370.0,159150.0,159160.0,9948.0
2012-04-05 10:10:00,159170.0,159175.0,158935.0,159095.0,12330.0
2012-04-05 10:15:00,159095.0,159140.0,158845.0,158930.0,7559.0
2012-04-05 10:20:00,158930.0,159240.0,158930.0,159195.0,6320.0
2012-04-05 10:25:00,159195.0,159375.0,159180.0,159265.0,6374.0
2012-04-05 10:30:00,159280.0,159360.0,159100.0,159250.0,6659.0
2012-04-05 10:35:00,159245.0,159295.0,159145.0,159165.0,3289.0
2012-04-05 10:40:00,159170.0,159235.0,158920.0,159220.0,7795.0
2012-04-05 10:45:00,159210.0,159235.0,158950.0,159100.0,6650.0
2012-04-05 10:50:00,159100.0,159355.0,159100.0,159300.0,8249.0
2012-04-05 10:55:00,159300.0,159630.0,159280.0,159510.0,13974.0
2012-04-05 11:00:00,159510.0,159685.0,159370.0,159465.0,12073.0
2012-04-05 11:05:00,159450.0,159630.0,159435.0,159510.0,6892.0
2012-04-05 11:10:00,159495.0,159595.0,159305.0,159305.0,10160.0
2012-04-05 11:15:00,159320.0,159575.0,158560.0,158675.0,38909.0
2012-04-05 11:20:00,158675.0,158705.0,158355.0,158375.0,20300.0
2012-04-05 11:25:00,158385.0,158450.0,158115.0,158420.0,24279.0
2012-04-05 11:30:00,158420.0,158420.0,157760.0,157870.0,25296.0
2012-04-05 11:35:00,157875.0,158180.0,157815.0,158055.0,14659.0
2012-04-05 11:40:00,158040.0,158390.0,158035.0,158335.0,10436.0
2012-04-05 11:45:00,158330.0,158365.0,158075.0,158245.0,7250.0
2012-04-05 11:50:00,158245.0,158495.0,158190.0,158460.0,11359.0
2012-04-05 11:55:00,158450.0,158695.0,158395.0,158500.0,13595.0
2012-04-05 12:00:00,158495.0,158880.0,158485.0,158860.0,17689.0
2012-04-05 12:05:00,158835.0,158870.0,158270.0,158275.0,16606.0
2012-04-05 12:10:00,158270.0,158550.0,158160.0,158175.0,13037.0
2012-04-05 12:15:00,158185.0,158365.0,157850.0,158065.0,17546.0
2012-04-05 12:20:00,158065.0,158465.0,157845.0,158435.0,11453.0
2012-04-05 12:25:00,158435.0,158475.0,157770.0,157770.0,20039.0
2012-04-05 12:30:00,157770.0,158190.0,157625.0,157905.0,24056.0
2012-04-05 12:35:00,157900.0,157920.0,157405.0,157555.0,21357.0
2012-04-05 12:40:00,157555.0,157600.0,157265.0,157395.0,17139.0
2012-04-05 12:45:00,157390.0,157580.0,157000.0,157125.0,19947.0
2012-04-05 12:50:00,157125.0,157430.0,156875.0,157380.0,22944.0
2012-04-05 12:55:00,157385.0,157745.0,157380.0,157635.0,16583.0
2012-04-05 13:00:00,157635.0,157825.0,157520.0,157765.0,11682.0
2012-04-05 13:05:00,157765.0,157850.0,157610.0,157675.0,9191.0
2012-04-05 13:10:00,157690.0,157720.0,157450.0,157455.0,8075.0
2012-04-05 13:15:00,157465.0,157615.0,157130.0,157465.0,13287.0
2012-04-05 13:20:00,157455.0,157500.0,156960.0,157175.0,15003.0
2012-04-05 13:25:00,157160.0,157400.0,157090.0,157265.0,10289.0
2012-04-05 13:30:00,157270.0,157295.0,156750.0,156865.0,20229.0
2012-04-05 13:35:00,156875.0,156885.0,156345.0,156345.0,23040.0
2012-04-05 13:40:00,156345.0,156740.0,156280.0,156285.0,19576.0
2012-04-05 13:45:00,156290.0,156505.0,156125.0,156345.0,21900.0
2012-04-05 13:50:00,156345.0,156450.0,156160.0,156285.0,17740.0
2012-04-05 13:55:00,156290.0,156480.0,156250.0,156260.0,9153.0
2012-04-05 14:00:00,156255.0,156255.0,155520.0,155680.0,15734.0
2012-04-05 14:05:00,155680.0,155965.0,155485.0,155900.0,15268.0
2012-04-05 14:10:00,155900.0,155935.0,155590.0,155830.0,10259.0
2012-04-05 14:15:00,155845.0,155975.0,155740.0,155795.0,7666.0
2012-04-05 14:20:00,155800.0,156335.0,155740.0,156130.0,14323.0
2012-04-05 14:25:00,156120.0,156175.0,156000.0,156125.0,6700.0
2012-04-05 14:30:00,156130.0,156445.0,156070.0,156400.0,8334.0
2012-04-05 14:35:00,156400.0,156440.0,156265.0,156315.0,6885.0
2012-04-05 14:40:00,156310.0,156365.0,156100.0,156260.0,5855.0
2012-04-05 14:45:00,156255.0,156445.0,156160.0,156400.0,6244.0
2012-04-05 14:50:00,156385.0,156930.0,156350.0,156910.0,18164.0
2012-04-05 14:55:00,156930.0,156955.0,156695.0,156825.0,9525.0
2012-04-05 15:00:00,156825.0,156855.0,156505.0,156530.0,9408.0
2012-04-05 15:05:00,156510.0,156830.0,156505.0,156745.0,8679.0
2012-04-05 15:10:00,156750.0,156825.0,156460.0,156580.0,9525.0
2012-04-05 15:15:00,156580.0,156865.0,156480.0,156755.0,7582.0
2012-04-05 15:20:00,156750.0,156880.0,156735.0,156825.0,2896.0
2012-04-05 15:25:00,156815.0,157315.0,156765.0,157240.0,20768.0
2012-04-05 15:30:00,157235.0,157280.0,156840.0,157040.0,10991.0
2012-04-05 15:35:00,157040.0,157090.0,156655.0,156740.0,7277.0
2012-04-05 15:40:00,156725.0,156780.0,156555.0,156755.0,7862.0
2012-04-05 15:45:00,156760.0,156935.0,156740.0,156825.0,5168.0
2012-04-05 15:50:00,156835.0,157140.0,156825.0,156940.0,7547.0
2012-04-05 15:55:00,156935.0,157410.0,156860.0,157235.0,10641.0
2012-04-05 16:00:00,157240.0,157285.0,157000.0,157020.0,7471.0
2012-04-05 16:05:00,157005.0,157190.0,156835.0,156900.0,7037.0
2012-04-05 16:10:00,156885.0,156920.0,156655.0,156855.0,8893.0
2012-04-05 16:15:00,156860.0,156990.0,156755.0,156795.0,6048.0
2012-04-05 16:20:00,156795.0,156855.0,156585.0,156760.0,9656.0
2012-04-05 16:25:00,156760.0,157090.0,156750.0,157055.0,10183.0
2012-04-05 16:30:00,157055.0,158000.0,156975.0,157860.0,41808.0
2012-04-05 16:35:00,157850.0,158000.0,157215.0,157515.0,23950.0
2012-04-05 16:40:00,157515.0,157785.0,157415.0,157725.0,15855.0
2012-04-05 16:45:00,157720.0,158350.0,157700.0,158000.0,34241.0
2012-04-05 16:50:00,158000.0,158035.0,157700.0,157875.0,10862.0
2012-04-05 16:55:00,157875.0,157945.0,157600.0,157810.0,10345.0
2012-04-05 17:00:00,157810.0,158275.0,157735.0,157975.0,15939.0
2012-04-05 17:05:00,157975.0,158085.0,157760.0,157765.0,7545.0
2012-04-05 17:10:00,157770.0,157850.0,157400.0,157465.0,13745.0
2012-04-05 17:15:00,157440.0,157630.0,157400.0,157430.0,7036.0
2012-04-05 17:20:00,157450.0,157760.0,157400.0,157535.0,10010.0
2012-04-05 17:25:00,157540.0,157950.0,157495.0,157830.0,8147.0
2012-04-05 17:30:00,157805.0,158200.0,157750.0,158090.0,21642.0
2012-04-05 17:35:00,158090.0,158125.0,157650.0,158025.0,20061.0
2012-04-05 17:40:00,158015.0,158445.0,157950.0,158395.0,19592.0
2012-04-05 17:45:00,158395.0,159000.0,158390.0,158840.0,36746.0
2012-04-05 17:50:00,158840.0,159190.0,158815.0,159000.0,23973.0
2012-04-05 17:55:00,158990.0,159070.0,158830.0,158950.0,14211.0
2012-04-05 18:00:00,158950.0,159620.0,158940.0,159335.0,33190.0
2012-04-05 18:05:00,159335.0,159600.0,159320.0,159435.0,20655.0
2012-04-05 18:10:00,159435.0,159535.0,159065.0,159090.0,15491.0
2012-04-05 18:15:00,159090.0,159205.0,158935.0,159150.0,11393.0
2012-04-05 18:20:00,159150.0,159285.0,159100.0,159145.0,13158.0
2012-04-05 18:25:00,159135.0,159550.0,159105.0,159420.0,17714.0
2012-04-05 18:30:00,159410.0,159750.0,159365.0,159460.0,19627.0
2012-04-05 18:35:00,159465.0,159495.0,159165.0,159490.0,15779.0
2012-04-05 18:40:00,159495.0,159655.0,159355.0,159485.0,14324.0
2012-04-05 19:00:00,159600.0,160305.0,159600.0,160070.0,20585.0
2012-04-05 19:05:00,160070.0,160365.0,159965.0,160340.0,10775.0
2012-04-05 19:10:00,160335.0,160390.0,160230.0,160335.0,6599.0
2012-04-05 19:15:00,160335.0,160340.0,160015.0,160035.0,5334.0
2012-04-05 19:20:00,160035.0,160140.0,159950.0,159970.0,4511.0
2012-04-05 19:25:00,159960.0,160165.0,159920.0,160075.0,3459.0
2012-04-05 19:30:00,160075.0,160190.0,159905.0,159915.0,3957.0
2012-04-05 19:35:00,159915.0,159970.0,159870.0,159945.0,2913.0
2012-04-05 19:40:00,159940.0,160170.0,159905.0,159910.0,2954.0
2012-04-05 19:45:00,159930.0,160130.0,159860.0,159865.0,3790.0
2012-04-05 19:50:00,159860.0,159945.0,159725.0,159765.0,4532.0
2012-04-05 19:55:00,159775.0,160175.0,159760.0,160170.0,5065.0
2012-04-05 20:00:00,160165.0,160385.0,160150.0,160190.0,6429.0
2012-04-05 20:05:00,160190.0,160250.0,160065.0,160080.0,2630.0
2012-04-05 20:10:00,160075.0,160150.0,160000.0,160020.0,2201.0
2012-04-05 20:15:00,160020.0,160110.0,159955.0,160050.0,2483.0
2012-04-05 20:20:00,160050.0,160245.0,159955.0,160245.0,2162.0
2012-04-05 20:25:00,160230.0,160245.0,160020.0,160085.0,2015.0
2012-04-05 20:30:00,160085.0,160125.0,159975.0,160080.0,1681.0
2012-04-05 20:35:00,160080.0,160150.0,159900.0,159915.0,2344.0
2012-04-05 20:40:00,159915.0,160020.0,159905.0,159950.0,1365.0
2012-04-05 20:45:00,159975.0,159995.0,159850.0,159910.0,1438.0
2012-04-05 20:50:00,159920.0,160050.0,159890.0,160010.0,1453.0
2012-04-05 20:55:00,160005.0,160030.0,159975.0,160020.0,789.0
2012-04-05 21:00:00,160020.0,160145.0,160005.0,160035.0,3053.0
2012-04-05 21:05:00,160035.0,160055.0,159815.0,159860.0,2447.0
2012-04-05 21:10:00,159850.0,159970.0,159850.0,159940.0,865.0
2012-04-05 21:15:00,159940.0,160050.0,159825.0,159925.0,1841.0
2012-04-05 21:20:00,159910.0,160035.0,159905.0,159950.0,1084.0
2012-04-05 21:25:00,159950.0,160030.0,159935.0,159940.0,897.0
2012-04-05 21:30:00,159935.0,159965.0,159875.0,159885.0,1865.0
2012-04-05 21:35:00,159900.0,159995.0,159885.0,159970.0,712.0
2012-04-05 21:40:00,159965.0,159985.0,159880.0,159935.0,1340.0
2012-04-05 21:45:00,159930.0,159935.0,159525.0,159575.0,6484.0
2012-04-05 21:50:00,159590.0,159680.0,159220.0,159425.0,7491.0
2012-04-05 21:55:00,159440.0,159440.0,159100.0,159340.0,6377.0
2012-04-05 22:00:00,159325.0,159340.0,159065.0,159170.0,7941.0
2012-04-05 22:05:00,159160.0,159220.0,159065.0,159170.0,2375.0
2012-04-05 22:10:00,159180.0,159235.0,159130.0,159180.0,1486.0
2012-04-05 22:15:00,159180.0,159435.0,159025.0,159365.0,4976.0
2012-04-05 22:20:00,159365.0,159560.0,159345.0,159535.0,3539.0
2012-04-05 22:25:00,159535.0,159535.0,159300.0,159410.0,2893.0
2012-04-05 22:30:00,159430.0,159550.0,159215.0,159305.0,3468.0
2012-04-05 22:35:00,159305.0,159500.0,159305.0,159350.0,2219.0
2012-04-05 22:40:00,159350.0,159445.0,159330.0,159375.0,903.0
2012-04-05 22:45:00,159375.0,159545.0,159360.0,159460.0,1345.0
2012-04-05 22:50:00,159460.0,159735.0,159380.0,159705.0,4051.0
2012-04-05 22:55:00,159705.0,159780.0,159600.0,159615.0,3005.0
2012-04-05 23:00:00,159620.0,159650.0,159510.0,159635.0,1914.0
2012-04-05 23:05:00,159635.0,159795.0,159620.0,159715.0,2673.0
2012-04-05 23:10:00,159710.0,159725.0,159450.0,159605.0,3200.0
2012-04-05 23:15:00,159605.0,159765.0,159605.0,159725.0,2476.0
2012-04-05 23:20:00,159740.0,160020.0,159725.0,159930.0,5174.0
2012-04-05 23:25:00,159930.0,160225.0,159900.0,160190.0,4743.0
2012-04-05 23:30:00,160205.0,160275.0,160000.0,160055.0,4219.0
2012-04-05 23:35:00,160055.0,160250.0,160040.0,160215.0,3107.0
2012-04-05 23:40:00,160215.0,160330.0,160155.0,160250.0,4087.0
2012-04-05 23:45:00,160275.0,160400.0,160050.0,160340.0,8654.0
2012-04-06 10:00:00,160260.0,160305.0,159635.0,159750.0,10918.0
2012-04-06 10:05:00,159735.0,159925.0,159575.0,159680.0,8009.0
2012-04-06 10:10:00,159675.0,159845.0,159545.0,159655.0,7352.0
2012-04-06 10:15:00,159635.0,159800.0,159605.0,159715.0,4367.0
2012-04-06 10:20:00,159735.0,159895.0,159670.0,159855.0,3672.0
2012-04-06 10:25:00,159840.0,159980.0,159715.0,159810.0,4136.0
2012-04-06 10:30:00,159825.0,159895.0,159205.0,159290.0,14317.0
2012-04-06 10:35:00,159290.0,159380.0,159150.0,159265.0,9116.0
2012-04-06 10:40:00,159260.0,159485.0,159165.0,159435.0,5277.0
2012-04-06 10:45:00,159440.0,159545.0,159285.0,159490.0,4764.0
2012-04-06 10:50:00,159485.0,159575.0,159450.0,159510.0,2468.0
2012-04-06 10:55:00,159520.0,159755.0,159365.0,159720.0,6943.0
2012-04-06 11:00:00,159695.0,159855.0,159625.0,159780.0,6671.0
2012-04-06 11:05:00,159770.0,159895.0,159715.0,159765.0,5429.0
2012-04-06 11:10:00,159785.0,159795.0,159650.0,159715.0,2151.0
2012-04-06 11:15:00,159725.0,159835.0,159275.0,159295.0,9322.0
2012-04-06 11:20:00,159295.0,159520.0,159235.0,159515.0,3860.0
2012-04-06 11:25:00,159500.0,159610.0,159435.0,159465.0,2787.0
2012-04-06 11:30:00,159465.0,159695.0,159435.0,159470.0,3256.0
2012-04-06 11:35:00,159490.0,159735.0,159360.0,159705.0,3697.0
2012-04-06 11:40:00,159705.0,159750.0,159435.0,159445.0,4119.0
2012-04-06 11:45:00,159455.0,159685.0,159310.0,159600.0,6197.0
2012-04-06 11:50:00,159585.0,159620.0,159500.0,159600.0,1710.0
2012-04-06 11:55:00,159605.0,159620.0,159465.0,159510.0,2046.0
2012-04-06 12:00:00,159560.0,159675.0,159365.0,159615.0,6852.0
2012-04-06 12:05:00,159620.0,159695.0,159590.0,159670.0,1540.0
2012-04-06 12:10:00,159670.0,159695.0,159580.0,159625.0,1102.0
2012-04-06 12:15:00,159620.0,159670.0,159455.0,159585.0,2285.0
2012-04-06 12:20:00,159580.0,159585.0,159420.0,159515.0,1722.0
2012-04-06 12:25:00,159520.0,159590.0,159485.0,159520.0,1071.0
2012-04-06 12:30:00,159520.0,159540.0,159420.0,159475.0,1559.0
2012-04-06 12:35:00,159485.0,159500.0,159255.0,159355.0,3356.0
2012-04-06 12:40:00,159365.0,159490.0,159305.0,159320.0,3131.0
2012-04-06 12:45:00,159325.0,159435.0,159300.0,159385.0,2061.0
2012-04-06 12:50:00,159380.0,159480.0,159315.0,159460.0,1691.0
2012-04-06 12:55:00,159455.0,159475.0,159275.0,159395.0,1684.0
2012-04-06 13:00:00,159385.0,159470.0,159360.0,159465.0,1755.0
2012-04-06 13:05:00,159460.0,159640.0,159450.0,159625.0,3794.0
2012-04-06 13:10:00,159625.0,159675.0,159545.0,159635.0,1774.0
2012-04-06 13:15:00,159615.0,159695.0,159535.0,159595.0,1931.0
2012-04-06 13:20:00,159595.0,159645.0,159560.0,159570.0,1024.0
2012-04-06 13:25:00,159570.0,159680.0,159560.0,159680.0,1324.0
2012-04-06 13:30:00,159680.0,159770.0,159625.0,159690.0,2716.0
2012-04-06 13:35:00,159685.0,159695.0,159575.0,159575.0,1531.0
2012-04-06 13:40:00,159575.0,159575.0,159460.0,159540.0,1968.0
2012-04-06 13:45:00,159545.0,159550.0,159440.0,159465.0,1398.0
2012-04-06 13:50:00,159450.0,159595.0,159420.0,159530.0,1628.0
2012-04-06 13:55:00,159530.0,159595.0,159530.0,159555.0,532.0
2012-04-06 14:00:00,159560.0,159645.0,159525.0,159630.0,785.0
2012-04-06 14:05:00,159630.0,159645.0,159560.0,159595.0,1474.0
2012-04-06 14:10:00,159590.0,159590.0,159500.0,159500.0,1392.0
2012-04-06 14:15:00,159515.0,159585.0,159515.0,159560.0,732.0
2012-04-06 14:20:00,159560.0,159635.0,159525.0,159625.0,1003.0
2012-04-06 14:25:00,159630.0,159630.0,159580.0,159600.0,452.0
2012-04-06 14:30:00,159600.0,159600.0,159555.0,159595.0,567.0
2012-04-06 14:35:00,159595.0,159600.0,159510.0,159545.0,719.0
2012-04-06 14:40:00,159555.0,159555.0,159480.0,159520.0,768.0
2012-04-06 14:45:00,159525.0,159555.0,159500.0,159555.0,372.0
2012-04-06 14:50:00,159550.0,159560.0,159460.0,159500.0,1089.0
2012-04-06 14:55:00,159505.0,159540.0,159430.0,159480.0,1680.0
2012-04-06 15:00:00,159480.0,159490.0,159210.0,159330.0,6687.0
2012-04-06 15:05:00,159310.0,159370.0,159290.0,159345.0,1260.0
2012-04-06 15:10:00,159340.0,159370.0,159310.0,159330.0,477.0
2012-04-06 15:15:00,159330.0,159380.0,159265.0,159315.0,1160.0
2012-04-06 15:20:00,159315.0,159330.0,158475.0,158845.0,20892.0
2012-04-06 15:25:00,158840.0,158975.0,158650.0,158675.0,7481.0
2012-04-06 15:30:00,158680.0,158740.0,158510.0,158705.0,7530.0
2012-04-06 15:35:00,158705.0,158960.0,158700.0,158820.0,4536.0
2012-04-06 15:40:00,158820.0,158950.0,158820.0,158935.0,1587.0
2012-04-06 15:45:00,158935.0,159030.0,158780.0,158980.0,3452.0
2012-04-06 15:50:00,158975.0,159175.0,158970.0,159040.0,5072.0
2012-04-06 15:55:00,159055.0,159110.0,158865.0,159055.0,4309.0
2012-04-06 16:00:00,159055.0,159080.0,158780.0,158895.0,3919.0
2012-04-06 16:05:00,158890.0,158940.0,158820.0,158830.0,1399.0
2012-04-06 16:10:00,158830.0,158940.0,158820.0,158905.0,1653.0
2012-04-06 16:15:00,158905.0,159050.0,158860.0,158915.0,2096.0
2012-04-06 16:20:00,158915.0,159060.0,158815.0,158950.0,3307.0
2012-04-06 16:25:00,158965.0,159040.0,158890.0,158895.0,2455.0
2012-04-06 16:30:00,158905.0,158905.0,157540.0,157865.0,66827.0
2012-04-06 16:35:00,157865.0,157910.0,157165.0,157415.0,26813.0
2012-04-06 16:40:00,157425.0,157580.0,156630.0,156790.0,38133.0
2012-04-06 16:45:00,156795.0,157135.0,156500.0,156815.0,30112.0
2012-04-06 16:50:00,156815.0,157100.0,156635.0,156700.0,15108.0
